filecode,minute,selec,start,end,sound.files,anon_name,date,month,day,wk_half,folder
a,7,a7,420,480,SWIFT02_20190405_072000.wav,day241_rec1_earlyApr_a7.wav,2019-04-05,Apr,5,early,NA
a,26,a26,1560,1620,SWIFT02_20190405_072000.wav,day241_rec1_earlyApr_a26.wav,2019-04-05,Apr,5,early,NA
a,54,a54,3240,3300,SWIFT02_20190405_072000.wav,day241_rec1_earlyApr_a54.wav,2019-04-05,Apr,5,early,NA
a,55,a55,3300,3360,SWIFT02_20190405_072000.wav,day241_rec1_earlyApr_a55.wav,2019-04-05,Apr,5,early,NA
b,16,b16,960,1020,SWIFT02_20190405_082000.wav,day241_rec1_earlyApr_b16.wav,2019-04-05,Apr,5,early,NA
b,21,b21,1260,1320,SWIFT02_20190405_082000.wav,day241_rec1_earlyApr_b21.wav,2019-04-05,Apr,5,early,NA
b,22,b22,1320,1380,SWIFT02_20190405_082000.wav,day241_rec1_earlyApr_b22.wav,2019-04-05,Apr,5,early,NA
b,25,b25,1500,1560,SWIFT02_20190405_082000.wav,day241_rec1_earlyApr_b25.wav,2019-04-05,Apr,5,early,NA
b,28,b28,1680,1740,SWIFT02_20190405_082000.wav,day241_rec1_earlyApr_b28.wav,2019-04-05,Apr,5,early,NA
b,48,b48,2880,2940,SWIFT02_20190405_082000.wav,day241_rec1_earlyApr_b48.wav,2019-04-05,Apr,5,early,NA
b,49,b49,2940,3000,SWIFT02_20190405_082000.wav,day241_rec1_earlyApr_b49.wav,2019-04-05,Apr,5,early,NA
c,1,c1,60,120,SWIFT02_20190405_092001.wav,day241_rec1_earlyApr_c1.wav,2019-04-05,Apr,5,early,NA
c,23,c23,1380,1440,SWIFT02_20190405_092001.wav,day241_rec1_earlyApr_c23.wav,2019-04-05,Apr,5,early,NA
c,32,c32,1920,1980,SWIFT02_20190405_092001.wav,day241_rec1_earlyApr_c32.wav,2019-04-05,Apr,5,early,NA
d,7,d7,420,480,SWIFT02_20190405_102001.wav,day241_rec1_earlyApr_d7.wav,2019-04-05,Apr,5,early,NA
d,22,d22,1320,1380,SWIFT02_20190405_102001.wav,day241_rec1_earlyApr_d22.wav,2019-04-05,Apr,5,early,NA
d,29,d29,1740,1800,SWIFT02_20190405_102001.wav,day241_rec1_earlyApr_d29.wav,2019-04-05,Apr,5,early,NA
d,47,d47,2820,2880,SWIFT02_20190405_102001.wav,day241_rec1_earlyApr_d47.wav,2019-04-05,Apr,5,early,NA
d,50,d50,3000,3060,SWIFT02_20190405_102001.wav,day241_rec1_earlyApr_d50.wav,2019-04-05,Apr,5,early,NA
e,13,e13,780,840,SWIFT02_20190405_112002.wav,day241_rec1_earlyApr_e13.wav,2019-04-05,Apr,5,early,NA
e,47,e47,2820,2880,SWIFT02_20190405_112002.wav,day241_rec1_earlyApr_e47.wav,2019-04-05,Apr,5,early,NA
e,56,e56,3360,3420,SWIFT02_20190405_112002.wav,day241_rec1_earlyApr_e56.wav,2019-04-05,Apr,5,early,NA
a,35,a35,2100,2160,SWIFT02_20190406_072000.wav,day120_rec1_earlyApr_a35.wav,2019-04-06,Apr,6,early,NA
a,39,a39,2340,2400,SWIFT02_20190406_072000.wav,day120_rec1_earlyApr_a39.wav,2019-04-06,Apr,6,early,NA
a,47,a47,2820,2880,SWIFT02_20190406_072000.wav,day120_rec1_earlyApr_a47.wav,2019-04-06,Apr,6,early,NA
b,23,b23,1380,1440,SWIFT02_20190406_082000.wav,day120_rec1_earlyApr_b23.wav,2019-04-06,Apr,6,early,NA
b,30,b30,1800,1860,SWIFT02_20190406_082000.wav,day120_rec1_earlyApr_b30.wav,2019-04-06,Apr,6,early,NA
b,35,b35,2100,2160,SWIFT02_20190406_082000.wav,day120_rec1_earlyApr_b35.wav,2019-04-06,Apr,6,early,NA
b,37,b37,2220,2280,SWIFT02_20190406_082000.wav,day120_rec1_earlyApr_b37.wav,2019-04-06,Apr,6,early,NA
b,56,b56,3360,3420,SWIFT02_20190406_082000.wav,day120_rec1_earlyApr_b56.wav,2019-04-06,Apr,6,early,NA
c,5,c5,300,360,SWIFT02_20190406_092001.wav,day120_rec1_earlyApr_c5.wav,2019-04-06,Apr,6,early,NA
c,17,c17,1020,1080,SWIFT02_20190406_092001.wav,day120_rec1_earlyApr_c17.wav,2019-04-06,Apr,6,early,NA
c,40,c40,2400,2460,SWIFT02_20190406_092001.wav,day120_rec1_earlyApr_c40.wav,2019-04-06,Apr,6,early,NA
d,0,d0,0,60,SWIFT02_20190406_102001.wav,day120_rec1_earlyApr_d0.wav,2019-04-06,Apr,6,early,NA
d,11,d11,660,720,SWIFT02_20190406_102001.wav,day120_rec1_earlyApr_d11.wav,2019-04-06,Apr,6,early,NA
d,18,d18,1080,1140,SWIFT02_20190406_102001.wav,day120_rec1_earlyApr_d18.wav,2019-04-06,Apr,6,early,NA
d,26,d26,1560,1620,SWIFT02_20190406_102001.wav,day120_rec1_earlyApr_d26.wav,2019-04-06,Apr,6,early,NA
d,51,d51,3060,3120,SWIFT02_20190406_102001.wav,day120_rec1_earlyApr_d51.wav,2019-04-06,Apr,6,early,NA
e,8,e8,480,540,SWIFT02_20190406_112002.wav,day120_rec1_earlyApr_e8.wav,2019-04-06,Apr,6,early,NA
e,14,e14,840,900,SWIFT02_20190406_112002.wav,day120_rec1_earlyApr_e14.wav,2019-04-06,Apr,6,early,NA
e,26,e26,1560,1620,SWIFT02_20190406_112002.wav,day120_rec1_earlyApr_e26.wav,2019-04-06,Apr,6,early,NA
e,39,e39,2340,2400,SWIFT02_20190406_112002.wav,day120_rec1_earlyApr_e39.wav,2019-04-06,Apr,6,early,NA
e,42,e42,2520,2580,SWIFT02_20190406_112002.wav,day120_rec1_earlyApr_e42.wav,2019-04-06,Apr,6,early,NA
e,49,e49,2940,3000,SWIFT02_20190406_112002.wav,day120_rec1_earlyApr_e49.wav,2019-04-06,Apr,6,early,NA
e,55,e55,3300,3360,SWIFT02_20190406_112002.wav,day120_rec1_earlyApr_e55.wav,2019-04-06,Apr,6,early,NA
e,56,e56,3360,3420,SWIFT02_20190406_112002.wav,day120_rec1_earlyApr_e56.wav,2019-04-06,Apr,6,early,NA
a,29,a29,1740,1800,SWIFT02_20190408_072000.wav,day146_rec1_earlyApr_a29.wav,2019-04-08,Apr,8,early,NA
a,32,a32,1920,1980,SWIFT02_20190408_072000.wav,day146_rec1_earlyApr_a32.wav,2019-04-08,Apr,8,early,NA
a,33,a33,1980,2040,SWIFT02_20190408_072000.wav,day146_rec1_earlyApr_a33.wav,2019-04-08,Apr,8,early,NA
a,57,a57,3420,3480,SWIFT02_20190408_072000.wav,day146_rec1_earlyApr_a57.wav,2019-04-08,Apr,8,early,NA
a,58,a58,3480,3540,SWIFT02_20190408_072000.wav,day146_rec1_earlyApr_a58.wav,2019-04-08,Apr,8,early,NA
b,4,b4,240,300,SWIFT02_20190408_082000.wav,day146_rec1_earlyApr_b4.wav,2019-04-08,Apr,8,early,NA
b,14,b14,840,900,SWIFT02_20190408_082000.wav,day146_rec1_earlyApr_b14.wav,2019-04-08,Apr,8,early,NA
b,17,b17,1020,1080,SWIFT02_20190408_082000.wav,day146_rec1_earlyApr_b17.wav,2019-04-08,Apr,8,early,NA
b,26,b26,1560,1620,SWIFT02_20190408_082000.wav,day146_rec1_earlyApr_b26.wav,2019-04-08,Apr,8,early,NA
b,39,b39,2340,2400,SWIFT02_20190408_082000.wav,day146_rec1_earlyApr_b39.wav,2019-04-08,Apr,8,early,NA
b,44,b44,2640,2700,SWIFT02_20190408_082000.wav,day146_rec1_earlyApr_b44.wav,2019-04-08,Apr,8,early,NA
c,28,c28,1680,1740,SWIFT02_20190408_092001.wav,day146_rec1_earlyApr_c28.wav,2019-04-08,Apr,8,early,NA
c,44,c44,2640,2700,SWIFT02_20190408_092001.wav,day146_rec1_earlyApr_c44.wav,2019-04-08,Apr,8,early,NA
c,55,c55,3300,3360,SWIFT02_20190408_092001.wav,day146_rec1_earlyApr_c55.wav,2019-04-08,Apr,8,early,NA
d,12,d12,720,780,SWIFT02_20190408_102001.wav,day146_rec1_earlyApr_d12.wav,2019-04-08,Apr,8,early,NA
d,15,d15,900,960,SWIFT02_20190408_102001.wav,day146_rec1_earlyApr_d15.wav,2019-04-08,Apr,8,early,NA
d,25,d25,1500,1560,SWIFT02_20190408_102001.wav,day146_rec1_earlyApr_d25.wav,2019-04-08,Apr,8,early,NA
d,33,d33,1980,2040,SWIFT02_20190408_102001.wav,day146_rec1_earlyApr_d33.wav,2019-04-08,Apr,8,early,NA
d,35,d35,2100,2160,SWIFT02_20190408_102001.wav,day146_rec1_earlyApr_d35.wav,2019-04-08,Apr,8,early,NA
d,37,d37,2220,2280,SWIFT02_20190408_102001.wav,day146_rec1_earlyApr_d37.wav,2019-04-08,Apr,8,early,NA
e,17,e17,1020,1080,SWIFT02_20190408_112002.wav,day146_rec1_earlyApr_e17.wav,2019-04-08,Apr,8,early,NA
e,18,e18,1080,1140,SWIFT02_20190408_112002.wav,day146_rec1_earlyApr_e18.wav,2019-04-08,Apr,8,early,NA
e,36,e36,2160,2220,SWIFT02_20190408_112002.wav,day146_rec1_earlyApr_e36.wav,2019-04-08,Apr,8,early,NA
e,57,e57,3420,3480,SWIFT02_20190408_112002.wav,day146_rec1_earlyApr_e57.wav,2019-04-08,Apr,8,early,NA
a,8,a8,480,540,SWIFT02_20190409_072000.wav,day116_rec1_earlyApr_a8.wav,2019-04-09,Apr,9,early,NA
a,10,a10,600,660,SWIFT02_20190409_072000.wav,day116_rec1_earlyApr_a10.wav,2019-04-09,Apr,9,early,NA
a,35,a35,2100,2160,SWIFT02_20190409_072000.wav,day116_rec1_earlyApr_a35.wav,2019-04-09,Apr,9,early,NA
a,41,a41,2460,2520,SWIFT02_20190409_072000.wav,day116_rec1_earlyApr_a41.wav,2019-04-09,Apr,9,early,NA
a,44,a44,2640,2700,SWIFT02_20190409_072000.wav,day116_rec1_earlyApr_a44.wav,2019-04-09,Apr,9,early,NA
a,46,a46,2760,2820,SWIFT02_20190409_072000.wav,day116_rec1_earlyApr_a46.wav,2019-04-09,Apr,9,early,NA
a,52,a52,3120,3180,SWIFT02_20190409_072000.wav,day116_rec1_earlyApr_a52.wav,2019-04-09,Apr,9,early,NA
b,19,b19,1140,1200,SWIFT02_20190409_082000.wav,day116_rec1_earlyApr_b19.wav,2019-04-09,Apr,9,early,NA
b,34,b34,2040,2100,SWIFT02_20190409_082000.wav,day116_rec1_earlyApr_b34.wav,2019-04-09,Apr,9,early,NA
b,38,b38,2280,2340,SWIFT02_20190409_082000.wav,day116_rec1_earlyApr_b38.wav,2019-04-09,Apr,9,early,NA
b,51,b51,3060,3120,SWIFT02_20190409_082000.wav,day116_rec1_earlyApr_b51.wav,2019-04-09,Apr,9,early,NA
c,1,c1,60,120,SWIFT02_20190409_092001.wav,day116_rec1_earlyApr_c1.wav,2019-04-09,Apr,9,early,NA
c,36,c36,2160,2220,SWIFT02_20190409_092001.wav,day116_rec1_earlyApr_c36.wav,2019-04-09,Apr,9,early,NA
c,38,c38,2280,2340,SWIFT02_20190409_092001.wav,day116_rec1_earlyApr_c38.wav,2019-04-09,Apr,9,early,NA
c,51,c51,3060,3120,SWIFT02_20190409_092001.wav,day116_rec1_earlyApr_c51.wav,2019-04-09,Apr,9,early,NA
c,55,c55,3300,3360,SWIFT02_20190409_092001.wav,day116_rec1_earlyApr_c55.wav,2019-04-09,Apr,9,early,NA
d,4,d4,240,300,SWIFT02_20190409_102001.wav,day116_rec1_earlyApr_d4.wav,2019-04-09,Apr,9,early,NA
d,7,d7,420,480,SWIFT02_20190409_102001.wav,day116_rec1_earlyApr_d7.wav,2019-04-09,Apr,9,early,NA
d,9,d9,540,600,SWIFT02_20190409_102001.wav,day116_rec1_earlyApr_d9.wav,2019-04-09,Apr,9,early,NA
d,22,d22,1320,1380,SWIFT02_20190409_102001.wav,day116_rec1_earlyApr_d22.wav,2019-04-09,Apr,9,early,NA
d,52,d52,3120,3180,SWIFT02_20190409_102001.wav,day116_rec1_earlyApr_d52.wav,2019-04-09,Apr,9,early,NA
d,56,d56,3360,3420,SWIFT02_20190409_102001.wav,day116_rec1_earlyApr_d56.wav,2019-04-09,Apr,9,early,NA
e,7,e7,420,480,SWIFT02_20190409_112002.wav,day116_rec1_earlyApr_e7.wav,2019-04-09,Apr,9,early,NA
e,50,e50,3000,3060,SWIFT02_20190409_112002.wav,day116_rec1_earlyApr_e50.wav,2019-04-09,Apr,9,early,NA
a,19,a19,1140,1200,SWIFT02_20190410_070000.wav,day44_rec1_earlyApr_a19.wav,2019-04-10,Apr,10,early,NA
a,30,a30,1800,1860,SWIFT02_20190410_070000.wav,day44_rec1_earlyApr_a30.wav,2019-04-10,Apr,10,early,NA
a,36,a36,2160,2220,SWIFT02_20190410_070000.wav,day44_rec1_earlyApr_a36.wav,2019-04-10,Apr,10,early,NA
b,3,b3,180,240,SWIFT02_20190410_080000.wav,day44_rec1_earlyApr_b3.wav,2019-04-10,Apr,10,early,NA
b,6,b6,360,420,SWIFT02_20190410_080000.wav,day44_rec1_earlyApr_b6.wav,2019-04-10,Apr,10,early,NA
b,8,b8,480,540,SWIFT02_20190410_080000.wav,day44_rec1_earlyApr_b8.wav,2019-04-10,Apr,10,early,NA
b,32,b32,1920,1980,SWIFT02_20190410_080000.wav,day44_rec1_earlyApr_b32.wav,2019-04-10,Apr,10,early,NA
b,40,b40,2400,2460,SWIFT02_20190410_080000.wav,day44_rec1_earlyApr_b40.wav,2019-04-10,Apr,10,early,NA
b,42,b42,2520,2580,SWIFT02_20190410_080000.wav,day44_rec1_earlyApr_b42.wav,2019-04-10,Apr,10,early,NA
c,8,c8,480,540,SWIFT02_20190410_090001.wav,day44_rec1_earlyApr_c8.wav,2019-04-10,Apr,10,early,NA
c,10,c10,600,660,SWIFT02_20190410_090001.wav,day44_rec1_earlyApr_c10.wav,2019-04-10,Apr,10,early,NA
c,22,c22,1320,1380,SWIFT02_20190410_090001.wav,day44_rec1_earlyApr_c22.wav,2019-04-10,Apr,10,early,NA
c,26,c26,1560,1620,SWIFT02_20190410_090001.wav,day44_rec1_earlyApr_c26.wav,2019-04-10,Apr,10,early,NA
c,42,c42,2520,2580,SWIFT02_20190410_090001.wav,day44_rec1_earlyApr_c42.wav,2019-04-10,Apr,10,early,NA
c,53,c53,3180,3240,SWIFT02_20190410_090001.wav,day44_rec1_earlyApr_c53.wav,2019-04-10,Apr,10,early,NA
c,57,c57,3420,3480,SWIFT02_20190410_090001.wav,day44_rec1_earlyApr_c57.wav,2019-04-10,Apr,10,early,NA
d,0,d0,0,60,SWIFT02_20190410_100001.wav,day44_rec1_earlyApr_d0.wav,2019-04-10,Apr,10,early,NA
d,48,d48,2880,2940,SWIFT02_20190410_100001.wav,day44_rec1_earlyApr_d48.wav,2019-04-10,Apr,10,early,NA
d,58,d58,3480,3540,SWIFT02_20190410_100001.wav,day44_rec1_earlyApr_d58.wav,2019-04-10,Apr,10,early,NA
e,5,e5,300,360,SWIFT02_20190410_110002.wav,day44_rec1_earlyApr_e5.wav,2019-04-10,Apr,10,early,NA
e,10,e10,600,660,SWIFT02_20190410_110002.wav,day44_rec1_earlyApr_e10.wav,2019-04-10,Apr,10,early,NA
e,32,e32,1920,1980,SWIFT02_20190410_110002.wav,day44_rec1_earlyApr_e32.wav,2019-04-10,Apr,10,early,NA
e,38,e38,2280,2340,SWIFT02_20190410_110002.wav,day44_rec1_earlyApr_e38.wav,2019-04-10,Apr,10,early,NA
e,43,e43,2580,2640,SWIFT02_20190410_110002.wav,day44_rec1_earlyApr_e43.wav,2019-04-10,Apr,10,early,NA
a,27,a27,1620,1680,SWIFT02_20190413_070000.wav,day145_rec1_earlyApr_a27.wav,2019-04-13,Apr,13,early,NA
a,31,a31,1860,1920,SWIFT02_20190413_070000.wav,day145_rec1_earlyApr_a31.wav,2019-04-13,Apr,13,early,NA
a,32,a32,1920,1980,SWIFT02_20190413_070000.wav,day145_rec1_earlyApr_a32.wav,2019-04-13,Apr,13,early,NA
a,34,a34,2040,2100,SWIFT02_20190413_070000.wav,day145_rec1_earlyApr_a34.wav,2019-04-13,Apr,13,early,NA
a,39,a39,2340,2400,SWIFT02_20190413_070000.wav,day145_rec1_earlyApr_a39.wav,2019-04-13,Apr,13,early,NA
a,53,a53,3180,3240,SWIFT02_20190413_070000.wav,day145_rec1_earlyApr_a53.wav,2019-04-13,Apr,13,early,NA
a,55,a55,3300,3360,SWIFT02_20190413_070000.wav,day145_rec1_earlyApr_a55.wav,2019-04-13,Apr,13,early,NA
a,57,a57,3420,3480,SWIFT02_20190413_070000.wav,day145_rec1_earlyApr_a57.wav,2019-04-13,Apr,13,early,NA
b,3,b3,180,240,SWIFT02_20190413_080000.wav,day145_rec1_earlyApr_b3.wav,2019-04-13,Apr,13,early,NA
b,13,b13,780,840,SWIFT02_20190413_080000.wav,day145_rec1_earlyApr_b13.wav,2019-04-13,Apr,13,early,NA
b,18,b18,1080,1140,SWIFT02_20190413_080000.wav,day145_rec1_earlyApr_b18.wav,2019-04-13,Apr,13,early,NA
c,4,c4,240,300,SWIFT02_20190413_090001.wav,day145_rec1_earlyApr_c4.wav,2019-04-13,Apr,13,early,NA
c,16,c16,960,1020,SWIFT02_20190413_090001.wav,day145_rec1_earlyApr_c16.wav,2019-04-13,Apr,13,early,NA
c,31,c31,1860,1920,SWIFT02_20190413_090001.wav,day145_rec1_earlyApr_c31.wav,2019-04-13,Apr,13,early,NA
c,35,c35,2100,2160,SWIFT02_20190413_090001.wav,day145_rec1_earlyApr_c35.wav,2019-04-13,Apr,13,early,NA
c,42,c42,2520,2580,SWIFT02_20190413_090001.wav,day145_rec1_earlyApr_c42.wav,2019-04-13,Apr,13,early,NA
c,55,c55,3300,3360,SWIFT02_20190413_090001.wav,day145_rec1_earlyApr_c55.wav,2019-04-13,Apr,13,early,NA
d,6,d6,360,420,SWIFT02_20190413_100001.wav,day145_rec1_earlyApr_d6.wav,2019-04-13,Apr,13,early,NA
d,20,d20,1200,1260,SWIFT02_20190413_100001.wav,day145_rec1_earlyApr_d20.wav,2019-04-13,Apr,13,early,NA
d,21,d21,1260,1320,SWIFT02_20190413_100001.wav,day145_rec1_earlyApr_d21.wav,2019-04-13,Apr,13,early,NA
e,1,e1,60,120,SWIFT02_20190413_110002.wav,day145_rec1_earlyApr_e1.wav,2019-04-13,Apr,13,early,NA
e,3,e3,180,240,SWIFT02_20190413_110002.wav,day145_rec1_earlyApr_e3.wav,2019-04-13,Apr,13,early,NA
e,37,e37,2220,2280,SWIFT02_20190413_110002.wav,day145_rec1_earlyApr_e37.wav,2019-04-13,Apr,13,early,NA
e,44,e44,2640,2700,SWIFT02_20190413_110002.wav,day145_rec1_earlyApr_e44.wav,2019-04-13,Apr,13,early,NA
a,5,a5,300,360,SWIFT02_20190414_070000.wav,day52_rec1_earlyApr_a5.wav,2019-04-14,Apr,14,early,NA
a,6,a6,360,420,SWIFT02_20190414_070000.wav,day52_rec1_earlyApr_a6.wav,2019-04-14,Apr,14,early,NA
a,14,a14,840,900,SWIFT02_20190414_070000.wav,day52_rec1_earlyApr_a14.wav,2019-04-14,Apr,14,early,NA
a,33,a33,1980,2040,SWIFT02_20190414_070000.wav,day52_rec1_earlyApr_a33.wav,2019-04-14,Apr,14,early,NA
b,3,b3,180,240,SWIFT02_20190414_080000.wav,day52_rec1_earlyApr_b3.wav,2019-04-14,Apr,14,early,NA
b,10,b10,600,660,SWIFT02_20190414_080000.wav,day52_rec1_earlyApr_b10.wav,2019-04-14,Apr,14,early,NA
b,36,b36,2160,2220,SWIFT02_20190414_080000.wav,day52_rec1_earlyApr_b36.wav,2019-04-14,Apr,14,early,NA
b,39,b39,2340,2400,SWIFT02_20190414_080000.wav,day52_rec1_earlyApr_b39.wav,2019-04-14,Apr,14,early,NA
b,43,b43,2580,2640,SWIFT02_20190414_080000.wav,day52_rec1_earlyApr_b43.wav,2019-04-14,Apr,14,early,NA
b,51,b51,3060,3120,SWIFT02_20190414_080000.wav,day52_rec1_earlyApr_b51.wav,2019-04-14,Apr,14,early,NA
c,0,c0,0,60,SWIFT02_20190414_090001.wav,day52_rec1_earlyApr_c0.wav,2019-04-14,Apr,14,early,NA
c,17,c17,1020,1080,SWIFT02_20190414_090001.wav,day52_rec1_earlyApr_c17.wav,2019-04-14,Apr,14,early,NA
c,40,c40,2400,2460,SWIFT02_20190414_090001.wav,day52_rec1_earlyApr_c40.wav,2019-04-14,Apr,14,early,NA
c,55,c55,3300,3360,SWIFT02_20190414_090001.wav,day52_rec1_earlyApr_c55.wav,2019-04-14,Apr,14,early,NA
d,5,d5,300,360,SWIFT02_20190414_100001.wav,day52_rec1_earlyApr_d5.wav,2019-04-14,Apr,14,early,NA
d,22,d22,1320,1380,SWIFT02_20190414_100001.wav,day52_rec1_earlyApr_d22.wav,2019-04-14,Apr,14,early,NA
d,29,d29,1740,1800,SWIFT02_20190414_100001.wav,day52_rec1_earlyApr_d29.wav,2019-04-14,Apr,14,early,NA
d,31,d31,1860,1920,SWIFT02_20190414_100001.wav,day52_rec1_earlyApr_d31.wav,2019-04-14,Apr,14,early,NA
d,43,d43,2580,2640,SWIFT02_20190414_100001.wav,day52_rec1_earlyApr_d43.wav,2019-04-14,Apr,14,early,NA
d,48,d48,2880,2940,SWIFT02_20190414_100001.wav,day52_rec1_earlyApr_d48.wav,2019-04-14,Apr,14,early,NA
e,2,e2,120,180,SWIFT02_20190414_110002.wav,day52_rec1_earlyApr_e2.wav,2019-04-14,Apr,14,early,NA
e,11,e11,660,720,SWIFT02_20190414_110002.wav,day52_rec1_earlyApr_e11.wav,2019-04-14,Apr,14,early,NA
e,18,e18,1080,1140,SWIFT02_20190414_110002.wav,day52_rec1_earlyApr_e18.wav,2019-04-14,Apr,14,early,NA
e,34,e34,2040,2100,SWIFT02_20190414_110002.wav,day52_rec1_earlyApr_e34.wav,2019-04-14,Apr,14,early,NA
a,0,a0,0,60,SWIFT02_20190415_070000.wav,day34_rec1_earlyApr_a0.wav,2019-04-15,Apr,15,early,NA
a,16,a16,960,1020,SWIFT02_20190415_070000.wav,day34_rec1_earlyApr_a16.wav,2019-04-15,Apr,15,early,NA
a,18,a18,1080,1140,SWIFT02_20190415_070000.wav,day34_rec1_earlyApr_a18.wav,2019-04-15,Apr,15,early,NA
a,22,a22,1320,1380,SWIFT02_20190415_070000.wav,day34_rec1_earlyApr_a22.wav,2019-04-15,Apr,15,early,NA
a,47,a47,2820,2880,SWIFT02_20190415_070000.wav,day34_rec1_earlyApr_a47.wav,2019-04-15,Apr,15,early,NA
b,6,b6,360,420,SWIFT02_20190415_080000.wav,day34_rec1_earlyApr_b6.wav,2019-04-15,Apr,15,early,NA
b,13,b13,780,840,SWIFT02_20190415_080000.wav,day34_rec1_earlyApr_b13.wav,2019-04-15,Apr,15,early,NA
b,27,b27,1620,1680,SWIFT02_20190415_080000.wav,day34_rec1_earlyApr_b27.wav,2019-04-15,Apr,15,early,NA
b,30,b30,1800,1860,SWIFT02_20190415_080000.wav,day34_rec1_earlyApr_b30.wav,2019-04-15,Apr,15,early,NA
c,6,c6,360,420,SWIFT02_20190415_090001.wav,day34_rec1_earlyApr_c6.wav,2019-04-15,Apr,15,early,NA
c,9,c9,540,600,SWIFT02_20190415_090001.wav,day34_rec1_earlyApr_c9.wav,2019-04-15,Apr,15,early,NA
c,21,c21,1260,1320,SWIFT02_20190415_090001.wav,day34_rec1_earlyApr_c21.wav,2019-04-15,Apr,15,early,NA
c,24,c24,1440,1500,SWIFT02_20190415_090001.wav,day34_rec1_earlyApr_c24.wav,2019-04-15,Apr,15,early,NA
c,42,c42,2520,2580,SWIFT02_20190415_090001.wav,day34_rec1_earlyApr_c42.wav,2019-04-15,Apr,15,early,NA
d,33,d33,1980,2040,SWIFT02_20190415_100001.wav,day34_rec1_earlyApr_d33.wav,2019-04-15,Apr,15,early,NA
d,37,d37,2220,2280,SWIFT02_20190415_100001.wav,day34_rec1_earlyApr_d37.wav,2019-04-15,Apr,15,early,NA
d,39,d39,2340,2400,SWIFT02_20190415_100001.wav,day34_rec1_earlyApr_d39.wav,2019-04-15,Apr,15,early,NA
d,41,d41,2460,2520,SWIFT02_20190415_100001.wav,day34_rec1_earlyApr_d41.wav,2019-04-15,Apr,15,early,NA
d,49,d49,2940,3000,SWIFT02_20190415_100001.wav,day34_rec1_earlyApr_d49.wav,2019-04-15,Apr,15,early,NA
d,51,d51,3060,3120,SWIFT02_20190415_100001.wav,day34_rec1_earlyApr_d51.wav,2019-04-15,Apr,15,early,NA
e,11,e11,660,720,SWIFT02_20190415_110002.wav,day34_rec1_earlyApr_e11.wav,2019-04-15,Apr,15,early,NA
e,40,e40,2400,2460,SWIFT02_20190415_110002.wav,day34_rec1_earlyApr_e40.wav,2019-04-15,Apr,15,early,NA
e,41,e41,2460,2520,SWIFT02_20190415_110002.wav,day34_rec1_earlyApr_e41.wav,2019-04-15,Apr,15,early,NA
e,49,e49,2940,3000,SWIFT02_20190415_110002.wav,day34_rec1_earlyApr_e49.wav,2019-04-15,Apr,15,early,NA
a,3,a3,180,240,SWIFT02_20190416_070000.wav,day357_rec1_lateApr_a3.wav,2019-04-16,Apr,16,late,NA
a,6,a6,360,420,SWIFT02_20190416_070000.wav,day357_rec1_lateApr_a6.wav,2019-04-16,Apr,16,late,NA
a,14,a14,840,900,SWIFT02_20190416_070000.wav,day357_rec1_lateApr_a14.wav,2019-04-16,Apr,16,late,NA
a,15,a15,900,960,SWIFT02_20190416_070000.wav,day357_rec1_lateApr_a15.wav,2019-04-16,Apr,16,late,NA
a,34,a34,2040,2100,SWIFT02_20190416_070000.wav,day357_rec1_lateApr_a34.wav,2019-04-16,Apr,16,late,NA
b,4,b4,240,300,SWIFT02_20190416_080000.wav,day357_rec1_lateApr_b4.wav,2019-04-16,Apr,16,late,NA
b,16,b16,960,1020,SWIFT02_20190416_080000.wav,day357_rec1_lateApr_b16.wav,2019-04-16,Apr,16,late,NA
b,47,b47,2820,2880,SWIFT02_20190416_080000.wav,day357_rec1_lateApr_b47.wav,2019-04-16,Apr,16,late,NA
c,5,c5,300,360,SWIFT02_20190416_090001.wav,day357_rec1_lateApr_c5.wav,2019-04-16,Apr,16,late,NA
c,12,c12,720,780,SWIFT02_20190416_090001.wav,day357_rec1_lateApr_c12.wav,2019-04-16,Apr,16,late,NA
d,0,d0,0,60,SWIFT02_20190416_100001.wav,day357_rec1_lateApr_d0.wav,2019-04-16,Apr,16,late,NA
d,13,d13,780,840,SWIFT02_20190416_100001.wav,day357_rec1_lateApr_d13.wav,2019-04-16,Apr,16,late,NA
d,21,d21,1260,1320,SWIFT02_20190416_100001.wav,day357_rec1_lateApr_d21.wav,2019-04-16,Apr,16,late,NA
d,41,d41,2460,2520,SWIFT02_20190416_100001.wav,day357_rec1_lateApr_d41.wav,2019-04-16,Apr,16,late,NA
e,15,e15,900,960,SWIFT02_20190416_110002.wav,day357_rec1_lateApr_e15.wav,2019-04-16,Apr,16,late,NA
e,16,e16,960,1020,SWIFT02_20190416_110002.wav,day357_rec1_lateApr_e16.wav,2019-04-16,Apr,16,late,NA
e,18,e18,1080,1140,SWIFT02_20190416_110002.wav,day357_rec1_lateApr_e18.wav,2019-04-16,Apr,16,late,NA
e,20,e20,1200,1260,SWIFT02_20190416_110002.wav,day357_rec1_lateApr_e20.wav,2019-04-16,Apr,16,late,NA
e,21,e21,1260,1320,SWIFT02_20190416_110002.wav,day357_rec1_lateApr_e21.wav,2019-04-16,Apr,16,late,NA
e,24,e24,1440,1500,SWIFT02_20190416_110002.wav,day357_rec1_lateApr_e24.wav,2019-04-16,Apr,16,late,NA
